Curso,Estado,NumIngressantes,MediaSalarial
ENGENHARIA DE PRODUÇÃO,Minas Gerais,3213,3300.8
SISTEMAS DE INFORMAÇÃO,Minas Gerais,2948,3300.8
CIÊNCIAS BIOLÓGICAS,Minas Gerais,2855,3300.8
ENGENHARIA ELÉTRICA,Minas Gerais,2852,3300.8
BIOMEDICINA,Minas Gerais,2711,3300.8
AGRONOMIA,Minas Gerais,2553,3300.8
CIÊNCIA DA COMPUTAÇÃO,Minas Gerais,2104,3300.8
GESTÃO DE RECURSOS HUMANOS,Minas Gerais,1874,3300.8
ESTÉTICA E COSMÉTICA,Minas Gerais,1706,3300.8
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Minas Gerais,1523,3300.8
MATEMÁTICA,Minas Gerais,1460,3300.8
LOGÍSTICA,Minas Gerais,1401,3300.8
ENGENHARIA DE COMPUTAÇÃO,Minas Gerais,1245,3300.8
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Minas Gerais,1235,3300.8
CIÊNCIAS ECONÔMICAS,Minas Gerais,1189,3300.8
HISTÓRIA,Minas Gerais,1132,3300.8
QUÍMICA,Minas Gerais,1127,3300.8
ENGENHARIA QUÍMICA,Minas Gerais,1083,3300.8
ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Minas Gerais,1046,3300.8
SERVIÇO SOCIAL,Minas Gerais,1009,3300.8
FÍSICA,Minas Gerais,956,3300.8
GASTRONOMIA,Minas Gerais,956,3300.8
LETRAS,Minas Gerais,910,3300.8
GEOGRAFIA,Minas Gerais,890,3300.8
ZOOTECNIA,Minas Gerais,791,3300.8
GESTÃO COMERCIAL,Minas Gerais,791,3300.8
JORNALISMO,Minas Gerais,728,3300.8
ENGENHARIA AGRONÔMICA,Minas Gerais,708,3300.8
FILOSOFIA,Minas Gerais,674,3300.8
PROCESSOS GERENCIAIS,Minas Gerais,639,3300.8
RELAÇÕES INTERNACIONAIS,Minas Gerais,618,3300.8
CIÊNCIA E TECNOLOGIA,Minas Gerais,605,3300.8
LETRAS - PORTUGUÊS E INGLÊS,Minas Gerais,575,3300.8
ENGENHARIA AMBIENTAL,Minas Gerais,534,3300.8
ENGENHARIA DE ALIMENTOS,Minas Gerais,527,3300.8
MARKETING,Minas Gerais,499,3300.8
DESIGN GRÁFICO,Minas Gerais,493,3300.8
DESIGN,Minas Gerais,472,3300.8
GESTÃO FINANCEIRA,Minas Gerais,460,3300.8
ENGENHARIA AMBIENTAL E SANITÁRIA,Minas Gerais,450,3300.8
ENGENHARIA FLORESTAL,Minas Gerais,426,3300.8
CIÊNCIAS SOCIAIS,Minas Gerais,418,3300.8
PUBLICIDADE E PROPAGANDA,Minas Gerais,403,3300.8
SISTEMA DE INFORMAÇÃO,Minas Gerais,398,3300.8
ENGENHARIA DE MINAS,Minas Gerais,355,3300.8
ENGENHARIA METALÚRGICA,Minas Gerais,346,3300.8
DESIGN DE MODA,Minas Gerais,337,3300.8
REDES DE COMPUTADORES,Minas Gerais,319,3300.8
TURISMO,Minas Gerais,315,3300.8
GESTÃO AMBIENTAL,Minas Gerais,300,3300.8
GESTÃO PÚBLICA,Minas Gerais,298,3300.8
DESIGN DE INTERIORES,Minas Gerais,297,3300.8
RADIOLOGIA,Minas Gerais,284,3300.8
TEOLOGIA,Minas Gerais,282,3300.8
INTERDISCIPLINAR EM CIÊNCIAS HUMANAS - BI/LI,Minas Gerais,278,3300.8
MÚSICA,Minas Gerais,265,3300.8
ENGENHARIA MECATRÔNICA,Minas Gerais,262,3300.8
COMUNICAÇÃO SOCIAL - JORNALISMO,Minas Gerais,261,3300.8
INTERDISCIPLINAR EM ARTES E DESIGN - BI/LI,Minas Gerais,246,3300.8
ENGENHARIA AGRÍCOLA E AMBIENTAL,Minas Gerais,243,3300.8
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Minas Gerais,241,3300.8
LETRAS - PORTUGUÊS,Minas Gerais,238,3300.8
ARTES VISUAIS,Minas Gerais,233,3300.8
CIÊNCIAS EXATAS - BI/LI,Minas Gerais,228,3300.8
ENGENHARIA DE SOFTWARE,Minas Gerais,224,3300.8
INTERDISCIPLINAR EM CIÊNCIA E ECONOMIA - BI/LI,Minas Gerais,224,3300.8
ENGENHARIA DE MATERIAIS,Minas Gerais,208,3300.8
ADMINISTRAÇÃO PÚBLICA,Minas Gerais,201,3300.8
CIÊNCIA E TECNOLOGIA DE ALIMENTOS,Minas Gerais,183,3300.8
JOGOS DIGITAIS,Minas Gerais,177,3300.8
ESTATÍSTICA,Minas Gerais,171,3300.8
BIOTECNOLOGIA,Minas Gerais,171,3300.8
CINEMA E AUDIOVISUAL,Minas Gerais,168,3300.8
ENGENHARIA DE TELECOMUNICAÇÕES,Minas Gerais,168,3300.8
FONOAUDIOLOGIA,Minas Gerais,161,3300.8
MODA,Minas Gerais,156,3300.8
EDUCAÇÃO DO CAMPO,Minas Gerais,153,3300.8
TERAPIA OCUPACIONAL,Minas Gerais,151,3300.8
RELAÇÕES PÚBLICAS,Minas Gerais,149,3300.8
ALIMENTOS,Minas Gerais,148,3300.8
BIOQUÍMICA,Minas Gerais,136,3300.8
ENGENHARIA ELETRÔNICA E DE TELECOMUNICAÇÕES,Minas Gerais,134,3300.8
ENGENHARIA DE BIOPROCESSOS,Minas Gerais,132,3300.8
BIBLIOTECONOMIA,Minas Gerais,132,3300.8
CIÊNCIAS MILITARES,Minas Gerais,130,3300.8
AGRONEGÓCIO,Minas Gerais,129,3300.8
GEOLOGIA,Minas Gerais,127,3300.8
TEATRO,Minas Gerais,126,3300.8
ENGENHARIA AERONÁUTICA,Minas Gerais,122,3300.8
ENGENHARIA DE AGRIMENSURA E CARTOGRÁFICA,Minas Gerais,120,3300.8
GESTÃO DA QUALIDADE,Minas Gerais,119,3300.8
LETRAS - PORTUGUÊS E ESPANHOL,Minas Gerais,113,3300.8
GESTÃO DE SERVIÇOS DE SAÚDE,Minas Gerais,110,3300.8
ADMINISTRAÇÃO DE EMPRESAS,Minas Gerais,109,3300.8
ENGENHARIA DE PRODUÇÃO CIVIL,Minas Gerais,106,3300.8
ENGENHARIA BIOMÉDICA,Minas Gerais,97,3300.8
LETRAS - LÍNGUA PORTUGUESA,Minas Gerais,96,3300.8
ENGENHARIA DE SISTEMAS,Minas Gerais,96,3300.8
ENGENHARIA DE TRANSPORTES,Minas Gerais,94,3300.8
"LETRAS PORTUGUÊS, INGLÊS E SUAS LITERATURAS",Minas Gerais,92,3300.8
SISTEMAS PARA INTERNET,Minas Gerais,90,3300.8
GESTÃO DA PRODUÇÃO INDUSTRIAL,Minas Gerais,90,3300.8
MECATRÔNICA INDUSTRIAL,Minas Gerais,89,3300.8
QUÍMICA INDUSTRIAL,Minas Gerais,87,3300.8
ENGENHARIA URBANA,Minas Gerais,83,3300.8
ESTÉTICA,Minas Gerais,82,3300.8
MUSEOLOGIA,Minas Gerais,81,3300.8
CIÊNCIAS AERONÁUTICAS,Minas Gerais,81,3300.8
ENGENHARIA GEOLÓGICA,Minas Gerais,80,3300.8
GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Minas Gerais,79,3300.8
LETRAS - INGLÊS,Minas Gerais,78,3300.8
QUÍMICA TECNOLÓGICA,Minas Gerais,78,3300.8
GESTÃO DA INFORMAÇÃO,Minas Gerais,76,3300.8
DESIGN DE AMBIENTES,Minas Gerais,76,3300.8
COMUNICAÇÃO SOCIAL - CINEMA E AUDIOVISUAL,Minas Gerais,76,3300.8
CAFEICULTURA,Minas Gerais,75,3300.8
GESTÃO DO AGRONEGÓCIO,Minas Gerais,71,3300.8
MANUTENÇÃO DE AERONAVES,Minas Gerais,71,3300.8
EDUCAÇÃO DO CAMPO - CIÊNCIAS DA NATUREZA,Minas Gerais,69,3300.8
COOPERATIVISMO,Minas Gerais,69,3300.8
ARTES PLÁSTICAS,Minas Gerais,68,3300.8
RELAÇÕES ECONÔMICAS INTERNACIONAIS,Minas Gerais,68,3300.8
CIÊNCIAS DO ESTADO,Minas Gerais,68,3300.8
GESTÃO HOSPITALAR,Minas Gerais,67,3300.8
CIÊNCIA E TECNOLOGIA DE LATICÍNIOS,Minas Gerais,66,3300.8
DESIGN DE PRODUTO,Minas Gerais,64,3300.8
DANÇA,Minas Gerais,62,3300.8
ENGENHARIA DE ENERGIA,Minas Gerais,61,3300.8
CONTROLADORIA E FINANÇAS,Minas Gerais,61,3300.8
CIÊNCIAS SOCIOAMBIENTAIS,Minas Gerais,61,3300.8
CIÊNCIA ECONÔMICA,Minas Gerais,61,3300.8
ENGENHARIA ELÉTRICA - SISTEMAS DE POTÊNCIA,Minas Gerais,60,3300.8
LETRAS - LIBRAS,Minas Gerais,59,3300.8
ENGENHARIA HÍDRICA,Minas Gerais,59,3300.8
CIÊNCIAS ATUARIAIS,Minas Gerais,59,3300.8
GESTÃO DE SEGURANÇA PRIVADA,Minas Gerais,56,3300.8
EDUCAÇÃO INFANTIL,Minas Gerais,54,3300.8
ENGENHARIA AEROESPACIAL,Minas Gerais,52,3300.8
ANTROPOLOGIA,Minas Gerais,52,3300.8
ARQUIVOLOGIA,Minas Gerais,52,3300.8
AQUACULTURA,Minas Gerais,51,3300.8
ENGENHARIA DE SAÚDE E SEGURANÇA,Minas Gerais,50,3300.8
ENGENHARIA ELÉTRICA - ENERGIA,Minas Gerais,49,3300.8
ARTES CÊNICAS,Minas Gerais,48,3300.8
ENGENHARIA DA MOBILIDADE,Minas Gerais,48,3300.8
PILOTAGEM PROFISSIONAL DE AERONAVES,Minas Gerais,47,3300.8
CIÊNCIAS HUMANAS,Minas Gerais,47,3300.8
PRODUÇÃO AUDIOVISUAL,Minas Gerais,46,3300.8
ENGENHARIA ELÉTRICA - TELECOMUNICAÇÕES,Minas Gerais,45,3300.8
AGROECOLOGIA,Minas Gerais,45,3300.8
ENGENHARIA ELÉTRICA - ROBÓTICA E AUTOMAÇÃO INDUSTRIAL,Minas Gerais,44,3300.8
ENGENHARIA AGRÍCOLA,Minas Gerais,44,3300.8
PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE,Minas Gerais,44,3300.8
ENGENHARIA DE AUTOMAÇÃO INDUSTRIAL,Minas Gerais,43,3300.8
FÍSICA DE MATERIAIS,Minas Gerais,42,3300.8
FÍSICA MÉDICA,Minas Gerais,41,3300.8
"RÁDIO, TV E INTERNET",Minas Gerais,40,3300.8
LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,Minas Gerais,40,3300.8
CINEMA DE ANIMAÇÃO E ARTES DIGITAIS,Minas Gerais,40,3300.8
GESTÃO EMPREENDEDORA,Minas Gerais,40,3300.8
INTERDISCIPLINAR EM BIOSSISTEMAS,Minas Gerais,40,3300.8
ENGENHARIA ELÉTRICA - SISTEMAS ELETRÔNICOS,Minas Gerais,39,3300.8
EVENTOS,Minas Gerais,38,3300.8
PROCESSOS QUÍMICOS,Minas Gerais,38,3300.8
ENGENHARIA ELETRÔNICA,Minas Gerais,37,3300.8
MÚSICA - EDUCAÇÃO MUSICAL ESCOLAR,Minas Gerais,37,3300.8
LETRAS  - INGLÊS E LITERATURAS DA LÍNGUA INGLESA,Minas Gerais,36,3300.8
PRODUÇÃO PUBLICITÁRIA,Minas Gerais,36,3300.8
GESTÃO DE TURISMO,Minas Gerais,36,3300.8
FORMAÇÃO INTERCULTURAL PARA EDUCADORES INDÍGENAS,Minas Gerais,35,3300.8
ENGENHARIA FERROVIÁRIA E METROVIÁRIA,Minas Gerais,35,3300.8
GESTÃO DE AGRONEGÓCIOS,Minas Gerais,34,3300.8
ENGENHARIA MECÂNICA AERONÁUTICA,Minas Gerais,33,3300.8
PRODUÇÃO DE GRÃOS,Minas Gerais,33,3300.8
COMPUTAÇÃO,Minas Gerais,33,3300.8
CONSERVAÇÃO E RESTAURO,Minas Gerais,33,3300.8
ENGENHARIA COMPUTACIONAL,Minas Gerais,31,3300.8
LETRAS - LÍNGUA PORTUGUESA COM DOMÍNIO DE LIBRAS,Minas Gerais,31,3300.8
CIÊNCIAS ATMOSFÉRICAS,Minas Gerais,31,3300.8
LETRAS - LÍNGUA INGLESA E SUAS LITERATURAS,Minas Gerais,29,3300.8
SEGURANÇA PÚBLICA,Minas Gerais,29,3300.8
MATEMÁTICA COMPUTACIONAL,Minas Gerais,28,3300.8
ARTES APLICADAS,Minas Gerais,28,3300.8
MÚSICA - MÚSICA POPULAR BRASILEIRA,Minas Gerais,28,3300.8
PRODUÇÃO MULTIMÍDIA,Minas Gerais,27,3300.8
RADIOLOGIA MÉDICA,Minas Gerais,27,3300.8
ENGENHARIA DE AGRIMENSURA,Minas Gerais,25,3300.8
SECRETARIADO EXECUTIVO,Minas Gerais,25,3300.8
CONSERVAÇÃO E RESTAURAÇÃO DE BENS CULTURAIS MÓVEIS,Minas Gerais,24,3300.8
FOTOGRAFIA,Minas Gerais,24,3300.8
CIÊNCIAS DA RELIGIÃO,Minas Gerais,23,3300.8
LETRAS - ESPANHOL,Minas Gerais,23,3300.8
SAÚDE COLETIVA,Minas Gerais,22,3300.8
LETRAS - ESPANHOL E LITERATURAS DE LÍNGUA ESPANHOLA,Minas Gerais,21,3300.8
TRADUÇÃO,Minas Gerais,21,3300.8
ENGENHARIA FÍSICA,Minas Gerais,21,3300.8
CIÊNCIAS DE DADOS,Minas Gerais,21,3300.8
GESTÃO DE COOPERATIVAS,Minas Gerais,21,3300.8
HOTELARIA,Minas Gerais,21,3300.8
COMPUTAÇÃO GRÁFICA,Minas Gerais,19,3300.8
PRODUÇÃO SUCROALCOOLEIRA,Minas Gerais,19,3300.8
COMUNICAÇÃO SOCIAL,Minas Gerais,19,3300.8
ENGENHARIA DE PRODUÇÃO E QUALIDADE,Minas Gerais,17,3300.8
LETRAS - FRANCÊS E LITERATURAS DE LÍNGUA FRANCESA,Minas Gerais,16,3300.8
ENGENHARIA CIVIL E AMBIENTAL,Minas Gerais,13,3300.8
LATICÍNIOS,Minas Gerais,13,3300.8
PRODUÇÃO CÊNICA,Minas Gerais,13,3300.8
LETRAS - PORTUGUÊS E FRANCÊS,Minas Gerais,12,3300.8
CIÊNCIA DA RELIGIÃO,Minas Gerais,8,3300.8
LETRAS - TRADUÇÃO,Minas Gerais,7,3300.8
LETRAS - ESTUDOS LITERÁRIOS,Minas Gerais,6,3300.8
ENGENHARIA DE PRODUÇÃO MECÂNICA,Minas Gerais,6,3300.8
ELETROTÉCNICA INDUSTRIAL,Minas Gerais,6,3300.8
DIREITO,Paraná,13160,3743.69
ADMINISTRAÇÃO,Paraná,8206,3743.69
PEDAGOGIA,Paraná,5269,3743.69
CIÊNCIAS CONTÁBEIS,Paraná,4889,3743.69
PSICOLOGIA,Paraná,4869,3743.69
EDUCAÇÃO FÍSICA,Paraná,3826,3743.69
ENFERMAGEM,Paraná,3765,3743.69
ENGENHARIA CIVIL,Paraná,3411,3743.69
AGRONOMIA,Paraná,3089,3743.69
MEDICINA,Paraná,2650,3743.69
FISIOTERAPIA,Paraná,2498,3743.69
ENGENHARIA MECÂNICA,Paraná,2401,3743.69
MEDICINA VETERINÁRIA,Paraná,2319,3743.69
ARQUITETURA E URBANISMO,Paraná,2221,3743.69
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Paraná,2107,3743.69
ODONTOLOGIA,Paraná,2057,3743.69
ENGENHARIA ELÉTRICA,Paraná,1927,3743.69
FARMÁCIA,Paraná,1819,3743.69
ENGENHARIA DE PRODUÇÃO,Paraná,1775,3743.69
CIÊNCIAS BIOLÓGICAS,Paraná,1631,3743.69
QUÍMICA,Paraná,1493,3743.69
BIOMEDICINA,Paraná,1486,3743.69
ESTÉTICA E COSMÉTICA,Paraná,1349,3743.69
CIÊNCIAS ECONÔMICAS,Paraná,1342,3743.69
NUTRIÇÃO,Paraná,1320,3743.69
MATEMÁTICA,Paraná,1225,3743.69
CIÊNCIA DA COMPUTAÇÃO,Paraná,1064,3743.69
HISTÓRIA,Paraná,1039,3743.69
GEOGRAFIA,Paraná,964,3743.69
GESTÃO DE RECURSOS HUMANOS,Paraná,956,3743.69
ENGENHARIA QUÍMICA,Paraná,900,3743.69
ENGENHARIA DE SOFTWARE,Paraná,794,3743.69
FÍSICA,Paraná,761,3743.69
GASTRONOMIA,Paraná,665,3743.69
PROCESSOS GERENCIAIS,Paraná,656,3743.69
SERVIÇO SOCIAL,Paraná,633,3743.69
LOGÍSTICA,Paraná,586,3743.69
FILOSOFIA,Paraná,584,3743.69
ENGENHARIA DE COMPUTAÇÃO,Paraná,572,3743.69
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Paraná,571,3743.69
GESTÃO COMERCIAL,Paraná,562,3743.69
DESIGN GRÁFICO,Paraná,560,3743.69
MARKETING,Paraná,558,3743.69
LETRAS - PORTUGUÊS E INGLÊS,Paraná,557,3743.69
CIÊNCIAS SOCIAIS,Paraná,552,3743.69
ENGENHARIA AMBIENTAL E SANITÁRIA,Paraná,551,3743.69
SISTEMAS DE INFORMAÇÃO,Paraná,528,3743.69
DESIGN,Paraná,506,3743.69
TEOLOGIA,Paraná,503,3743.69
LETRAS - INGLÊS,Paraná,430,3743.69
ENGENHARIA ELETRÔNICA,Paraná,397,3743.69
ARTES VISUAIS,Paraná,379,3743.69
PUBLICIDADE E PROPAGANDA,Paraná,379,3743.69
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA,Paraná,371,3743.69
ENGENHARIA DE ALIMENTOS,Paraná,364,3743.69
AUTOMAÇÃO INDUSTRIAL,Paraná,359,3743.69
ZOOTECNIA,Paraná,352,3743.69
ENGENHARIA AGRONÔMICA,Paraná,350,3743.69
JORNALISMO,Paraná,347,3743.69
LETRAS - PORTUGUÊS,Paraná,343,3743.69
ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Paraná,327,3743.69
ENGENHARIA DA COMPUTAÇÃO,Paraná,320,3743.69
MÚSICA,Paraná,287,3743.69
RELAÇÕES INTERNACIONAIS,Paraná,267,3743.69
GESTÃO FINANCEIRA,Paraná,266,3743.69
RADIOLOGIA,Paraná,258,3743.69
MANUTENÇÃO INDUSTRIAL,Paraná,254,3743.69
LETRAS - PORTUGUÊS E ESPANHOL,Paraná,254,3743.69
ENGENHARIA AMBIENTAL,Paraná,251,3743.69
SISTEMAS PARA INTERNET,Paraná,246,3743.69
ALIMENTOS,Paraná,215,3743.69
DESIGN DE MODA,Paraná,214,3743.69
FABRICAÇÃO MECÂNICA,Paraná,210,3743.69
ENGENHARIA MECATRÔNICA,Paraná,183,3743.69
SISTEMA DE INFORMAÇÃO,Paraná,182,3743.69
ENGENHARIA DE MATERIAIS,Paraná,179,3743.69
DESIGN DE INTERIORES,Paraná,177,3743.69
ENGENHARIA FLORESTAL,Paraná,175,3743.69
LETRAS - ESPANHOL,Paraná,175,3743.69
FONOAUDIOLOGIA,Paraná,171,3743.69
GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Paraná,171,3743.69
NEGÓCIOS INTERNACIONAIS,Paraná,162,3743.69
TURISMO,Paraná,158,3743.69
JOGOS DIGITAIS,Paraná,150,3743.69
TERAPIA OCUPACIONAL,Paraná,149,3743.69
SECRETARIADO EXECUTIVO,Paraná,142,3743.69
ENGENHARIA DE AQUICULTURA,Paraná,136,3743.69
PILOTAGEM PROFISSIONAL DE AERONAVES,Paraná,134,3743.69
LETRAS - LÍNGUA PORTUGUESA,Paraná,132,3743.69
GESTÃO DA QUALIDADE,Paraná,128,3743.69
COMÉRCIO EXTERIOR,Paraná,128,3743.69
INFORMÁTICA,Paraná,127,3743.69
GESTÃO AMBIENTAL,Paraná,125,3743.69
CINEMA E AUDIOVISUAL,Paraná,119,3743.69
PROCESSOS QUÍMICOS,Paraná,113,3743.69
COMUNICAÇÃO SOCIAL - JORNALISMO,Paraná,112,3743.69
ARTES CÊNICAS,Paraná,112,3743.69
RELAÇÕES PÚBLICAS,Paraná,107,3743.69
BIOTECNOLOGIA,Paraná,104,3743.69
LETRAS - LIBRAS,Paraná,104,3743.69
COMUNICAÇÃO SOCIAL,Paraná,102,3743.69
ESTATÍSTICA,Paraná,100,3743.69
GESTÃO PÚBLICA,Paraná,99,3743.69
ENGENHARIA AGRÍCOLA,Paraná,95,3743.69
COMUNICAçãO ORGANIZACIONAL,Paraná,95,3743.69
SAÚDE COLETIVA,Paraná,93,3743.69
LETRAS,Paraná,92,3743.69
TEATRO,Paraná,89,3743.69
ENGENHARIA TÊXTIL,Paraná,89,3743.69
FOTOGRAFIA,Paraná,87,3743.69
ENGENHARIA DE ENERGIA,Paraná,85,3743.69
AGROECOLOGIA,Paraná,82,3743.69
SECRETARIADO,Paraná,78,3743.69
ADMINISTRAÇÃO PÚBLICA,Paraná,78,3743.69
GESTÃO DA INFORMAÇÃO,Paraná,77,3743.69
LETRAS - FRANCÊS,Paraná,76,3743.69
GESTÃO DE PRODUÇÃO INDUSTRIAL,Paraná,75,3743.69
SECRETARIADO EXECUTIVO TRILÍNGUE,Paraná,74,3743.69
INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,Paraná,74,3743.69
GESTÃO DA PRODUÇÃO INDUSTRIAL,Paraná,73,3743.69
ENGENHARIA AUTOMOTIVA,Paraná,73,3743.69
SISTEMAS DE TELECOMUNICAÇÕES,Paraná,71,3743.69
COMPUTAÇÃO,Paraná,71,3743.69
ENGENHARIA INDUSTRIAL MADEIREIRA,Paraná,67,3743.69
CIÊNCIAS EXATAS - FÍSICA,Paraná,67,3743.69
GESTÃO DE COOPERATIVAS,Paraná,63,3743.69
RELAÇÕES INTERNACIONAIS E INTEGRAÇÃO,Paraná,61,3743.69
REDES DE COMPUTADORES,Paraná,60,3743.69
MECATRÔNICA INDUSTRIAL,Paraná,58,3743.69
AGRONEGÓCIO,Paraná,57,3743.69
ENGENHARIA CIVIL DE INFRAESTRUTURA,Paraná,56,3743.69
ADMINISTRAÇÃO PÚBLICA E POLÍTICAS PÚBLICAS,Paraná,55,3743.69
MEDIAÇÃO CULTURAL - ARTES E LETRAS,Paraná,54,3743.69
CIÊNCIAS BIOLÓGICAS - ECOLOGIA E BIODIVERSIDADE,Paraná,52,3743.69
LETRAS - ESPANHOL E PORTUGUÊS COMO LÍNGUAS ESTRANGEIRAS,Paraná,52,3743.69
NEGÓCIOS IMOBILIÁRIOS,Paraná,52,3743.69
ANTROPOLOGIA - DIVERSIDADE CULTURAL LATINO-AMERICANA,Paraná,51,3743.69
"CIêNCIAS DA NATUREZA - BIOLOGIA, FíSICA E QUíMICA",Paraná,51,3743.69
"CIÊNCIA POLÍTICA E SOCIOLOGIA - SOCIEDADE, ESTADO E POLÍTICA NA AMÉRICA LATINA",Paraná,51,3743.69
HISTóRIA - AMéRICA LATINA,Paraná,51,3743.69
PRODUÇÃO CÊNICA,Paraná,51,3743.69
AGROINDÚSTRIA,Paraná,50,3743.69
ENGENHARIA FÍSICA,Paraná,50,3743.69
INTERDISCIPLINAR EM CIÊNCIAS E HUMANIDADES,Paraná,49,3743.69
CIÊNCIAS AERONÁUTICAS,Paraná,48,3743.69
MODA,Paraná,48,3743.69
COMUNICAÇÃO INSTITUCIONAL,Paraná,48,3743.69
EXPRESSÃO GRÁFICA,Paraná,48,3743.69
TURISMO E NEGÓCIOS,Paraná,47,3743.69
HISTóRIA - MEMóRIA E IMAGEM,Paraná,46,3743.69
DESENVOLVIMENTO RURAL E SEGURANçA ALIMENTAR,Paraná,44,3743.69
INSTRUMENTO,Paraná,44,3743.69
ARTES,Paraná,43,3743.69
CIÊNCIAS,Paraná,43,3743.69
OCEANOGRAFIA,Paraná,43,3743.69
GESTÃO HOSPITALAR,Paraná,42,3743.69
MATEMÁTICA INDUSTRIAL,Paraná,42,3743.69
DANÇA,Paraná,42,3743.69
DESIGN DE ANIMAÇÃO,Paraná,41,3743.69
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,Paraná,41,3743.69
LETRAS PORTUGUÊS E INGLÊS,Paraná,41,3743.69
GESTÃO DO AGRONEGÓCIO,Paraná,40,3743.69
BIBLIOTECONOMIA,Paraná,40,3743.69
"CIÊNCIAS ECONÔMICAS - ECONOMIA, INTEGRAÇÃO E DESENVOLVIMENTO",Paraná,40,3743.69
GESTÃO E EMPREENDEDORISMO,Paraná,40,3743.69
MUSEOLOGIA,Paraná,40,3743.69
COMUNICAÇÃO E MULTIMEIOS,Paraná,39,3743.69
EDUCAÇÃO DO CAMPO - CIÊNCIAS DA NATUREZA,Paraná,38,3743.69
CIÊNCIAS DA COMPUTAÇÃO,Paraná,37,3743.69
BIOQUÍMICA,Paraná,37,3743.69
INFORMÁTICA BIOMÉDICA,Paraná,37,3743.69
MASSOTERAPIA,Paraná,36,3743.69
ARQUIVOLOGIA,Paraná,36,3743.69
ENGENHARIA DE PRODUÇÃO AGROINDUSTRIAL,Paraná,36,3743.69
ENGENHARIA BIOMÉDICA,Paraná,35,3743.69
CONSTRUÇÃO CIVIL,Paraná,35,3743.69
DESIGN DE PRODUTO,Paraná,35,3743.69
GEOLOGIA,Paraná,34,3743.69
GESTÃO IMOBILIÁRIA,Paraná,34,3743.69
HOTELARIA,Paraná,33,3743.69
CIÊNCIAS AMBIENTAIS,Paraná,33,3743.69
MATEMÁTICA APLICADA E COMPUTACIONAL,Paraná,32,3743.69
LETRAS - PORTUGUÊS E ALEMÃO,Paraná,31,3743.69
MUSICOTERAPIA,Paraná,31,3743.69
LETRAS - LÍNGUA PORTUGUESA E LIBRAS,Paraná,30,3743.69
LETRAS - ITALIANO,Paraná,29,3743.69
EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,Paraná,29,3743.69
GESTÃO DE TURISMO,Paraná,29,3743.69
LUTERIA,Paraná,28,3743.69
ENGENHARIA DE ENERGIAS,Paraná,27,3743.69
DESIGN VISUAL,Paraná,26,3743.69
CONSTRUÇÃO DE EDIFÍCIOS,Paraná,26,3743.69
ELETROTÉCNICA INDUSTRIAL,Paraná,24,3743.69
PRODUÇÃO MULTIMÍDIA,Paraná,19,3743.69
CIÊNCIAS EXATAS - MATEMÁTICA,Paraná,18,3743.69
MÚSICA POPULAR,Paraná,18,3743.69
COMPOSIÇÃO E REGÊNCIA,Paraná,18,3743.69
CIÊNCIAS EXATAS - QUÍMICA,Paraná,17,3743.69
LETRAS - PORTUGUÊS E FRANCÊS,Paraná,17,3743.69
LETRAS - PORTUGUÊS E INGLÊS E RESPECTIVAS LITERATURAS,Paraná,16,3743.69
MÍDIAS DIGITAIS,Paraná,16,3743.69
LETRAS - PORTUGUÊS E JAPONÊS,Paraná,15,3743.69
ENGENHARIA DE PESCA,Paraná,14,3743.69
LETRAS - ALEMÃO,Paraná,12,3743.69
CIÊNCIAS HUMANAS,Paraná,11,3743.69
ARTE,Paraná,11,3743.69
CANTO,Paraná,11,3743.69
PRODUÇÃO AUDIOVISUAL,Paraná,10,3743.69
MEIO AMBIENTE,Paraná,9,3743.69
SISTEMAS EMBARCADOS,Paraná,8,3743.69
LETRAS - PORTUGUÊS E POLONÊS,Paraná,8,3743.69
LINGUAGENS E CÓDIGOS,Paraná,7,3743.69
PRODUÇÃO PUBLICITÁRIA,Paraná,7,3743.69
SEGURANÇA DA INFORMAÇÃO,Paraná,6,3743.69
MÚSICA COM HABILITAÇÃO EM LICENCIATURA EM EDUCAÇÃO MUSICAL,Paraná,6,3743.69
LETRAS - PORTUGUÊS E ESPANHOL OU ALEMÃO OU GREGO OU LATIM,Paraná,6,3743.69
ELETRÔNICA INDUSTRIAL,Paraná,5,3743.69
GRAVURA,Paraná,5,3743.69
MÚSICA - REGÊNCIA CORAL,Paraná,4,3743.69
